;atl-18252;102.0;;;;;;;;;;;;;;;;
;atl-18253;102.0;;;;;;;;;;;;;;;;
;atl-18259;81.9;;;;;;;;;;;;;;;;
;atl-18260;101.5;;;;;;;;;;;;;;;;
;atl-18337;704.2;;;;;;;;;;;;;;;;
;atl-18545;2734.9;;;;;;;;;;;;;;;;
;atl-18546;4617.2;;;;;;;;;;;;;;;;
;atl-18547;7777.7;;;;;;;;;;;;;;;;
;atl-18550;4076.8;;;;;;;;;;;;;;;;
;atl-18848;4974.2;;;;;;;;;;;;;;;;
;atl-19061;15635.2;;;;;;;;;;;;;;;;
;atl-19145;286.3;;;;;;;;;;;;;;;;
;atl-19165;3990.0;;;;;;;;;;;;;;;;
;atl-19166;282.1;;;;;;;;;;;;;;;;
;atl-19721;223.3;;;;;;;;;;;;;;;;
;atl-19723;3.97;;;;;;;;;;;;;;;;
;atl-19883;5702.9;;;;;;;;;;;;;;;;
;atl-19884;12852.7;;;;;;;;;;;;;;;;
;atl-20178;8297.8;;;;;;;;;;;;;;;;
;atl-20226;3544.1;;;;;;;;;;;;;;;;
;atl-20235;851.2;;;;;;;;;;;;;;;;
;atl-20236;270.2;;;;;;;;;;;;;;;;
;atl-20261;20.3;;;;;;;;;;;;;;;;
;atl-20346;3622.5;;;;;;;;;;;;;;;;
;atl-20347;368.2;;;;;;;;;;;;;;;;
;atl-20472;6467.3;;;;;;;;;;;;;;;;
;atl-20473;3217.9;;;;;;;;;;;;;;;;
;atl-20475;6467.3;;;;;;;;;;;;;;;;
;atl-20477;5485.2;;;;;;;;;;;;;;;;
;atl-20478;9169.3;;;;;;;;;;;;;;;;
;atl-20490;1449.0;;;;;;;;;;;;;;;;
;atl-20491;786.8;;;;;;;;;;;;;;;;
;atl-21037;44.8;;;;;;;;;;;;;;;;
;atl-21044;1121.4;;;;;;;;;;;;;;;;
;atl-21045;841.4;;;;;;;;;;;;;;;;
;atl-21565;33079.2;;;;;;;;;;;;;;;;
;atl-21566;22758.4;;;;;;;;;;;;;;;;
;atl-21567;4936.4;;;;;;;;;;;;;;;;
;atl-21568;21939.4;;;;;;;;;;;;;;;;
;atl-21811;44.1;;;;;;;;;;;;;;;;
;atl-21812;44.8;;;;;;;;;;;;;;;;
;atl-22197;27260.8;;;;;;;;;;;;;;;;
;atl-22208;37.1;;;;;;;;;;;;;;;;
;atl-22252;226.1;;;;;;;;;;;;;;;;
;atl-22253;245.7;;;;;;;;;;;;;;;;
;atl-22254;97.3;;;;;;;;;;;;;;;;
;atl-22640;283.5;;;;;;;;;;;;;;;;
;atl-23129;564.9;;;;;;;;;;;;;;;;
;atl-23130;564.9;;;;;;;;;;;;;;;;
;atl-23131;286.3;;;;;;;;;;;;;;;;
;atl-23326;4510.1;;;;;;;;;;;;;;;;
;atl-23343;5858.3;;;;;;;;;;;;;;;;
;atl-23550;2709.7;;;;;;;;;;;;;;;;
;atl-23715;8187.2;;;;;;;;;;;;;;;;
;atl-23716;908.6;;;;;;;;;;;;;;;;
;atl-23717;826.7;;;;;;;;;;;;;;;;
;atl-23719;278.6;;;;;;;;;;;;;;;;
;atl-23720;8432.2;;;;;;;;;;;;;;;;
;atl-23721;908.6;;;;;;;;;;;;;;;;
;atl-23722;294.7;;;;;;;;;;;;;;;;
;atl-23723;294.7;;;;;;;;;;;;;;;;
;atl-23724;933.1;;;;;;;;;;;;;;;;
;atl-23737;34874.0;;;;;;;;;;;;;;;;
;atl-23793;556.5;;;;;;;;;;;;;;;;
;atl-23902;10427.9;;;;;;;;;;;;;;;;
;atl-23979;15213.8;;;;;;;;;;;;;;;;
;atl-24006;765.1;;;;;;;;;;;;;;;;
;atl-24007;102.9;;;;;;;;;;;;;;;;
;atl-24362;317.8;;;;;;;;;;;;;;;;
;atl-24426;910.0;;;;;;;;;;;;;;;;
;atl-24569;29717.1;;;;;;;;;;;;;;;;
;atl-24597;631.4;;;;;;;;;;;;;;;;
;atl-24702;243.6;;;;;;;;;;;;;;;;
;atl-24703;305.2;;;;;;;;;;;;;;;;
;atl-24704;273.7;;;;;;;;;;;;;;;;
;atl-24807;2177.7;;;;;;;;;;;;;;;;
;atl-25357;9823.1;;;;;;;;;;;;;;;;
;atl-25452;1956.5;;;;;;;;;;;;;;;;
;atl-25571;12770.8;;;;;;;;;;;;;;;;
;atl-25912;29797.6;;;;;;;;;;;;;;;;
;atl-26014;1121.4;;;;;;;;;;;;;;;;
;atl-26074;417.2;;;;;;;;;;;;;;;;
;atl-26162;1473.5;;;;;;;;;;;;;;;;
;atl-26164;1375.5;;;;;;;;;;;;;;;;
;atl-26165;40.6;;;;;;;;;;;;;;;;
;atl-26166;40.6;;;;;;;;;;;;;;;;
;atl-26609;1127.0;;;;;;;;;;;;;;;;
;atl-26714;4674.6;;;;;;;;;;;;;;;;
;atl-26745;5075.7;;;;;;;;;;;;;;;;
;atl-27061;362.54;;;;;;;;;;;;;;;;
;atl-27068;50019.2;;;;;;;;;;;;;;;;
;atl-27069;1719.2;;;;;;;;;;;;;;;;
;atl-27071;17518.9;;;;;;;;;;;;;;;;
;atl-27132;335.59;;;;;;;;;;;;;;;;
;atl-27152;10151.4;;;;;;;;;;;;;;;;
;atl-27442;4822.3;;;;;;;;;;;;;;;;
;atl-27558;556.5;;;;;;;;;;;;;;;;
;atl-27774;966.0;;;;;;;;;;;;;;;;
;atl-27982;6.61;;;;;;;;;;;;;;;;
;atl-27985;409.5;;;;;;;;;;;;;;;;
;atl-27986;409.5;;;;;;;;;;;;;;;;
;atl-27991;102.2;;;;;;;;;;;;;;;;
;atl-27992;11.9;;;;;;;;;;;;;;;;
;atl-28413;73.5;;;;;;;;;;;;;;;;
;atl-28548;9004.8;;;;;;;;;;;;;;;;
;atl-28748;15635.2;;;;;;;;;;;;;;;;
;atl-29068;73.32;;;;;;;;;;;;;;;;
;atl-29251;4666.9;;;;;;;;;;;;;;;;
;atl-29341;0.91;;;;;;;;;;;;;;;;
;atl-29342;144.9;;;;;;;;;;;;;;;;
;atl-29343;57.4;;;;;;;;;;;;;;;;
;atl-29346;40.6;;;;;;;;;;;;;;;;
;atl-29356;1.85;;;;;;;;;;;;;;;;
;atl-29482;4.57;;;;;;;;;;;;;;;;
;atl-29484;192.5;;;;;;;;;;;;;;;;
;atl-29487;40.6;;;;;;;;;;;;;;;;
;atl-29492;1.57;;;;;;;;;;;;;;;;
;atl-29493;40.6;;;;;;;;;;;;;;;;
;atl-29494;5.09;;;;;;;;;;;;;;;;
;atl-30061;1663.9;;;;;;;;;;;;;;;;
;atl-30591;12054.7;;;;;;;;;;;;;;;;
;atl-30592;4978.4;;;;;;;;;;;;;;;;
;atl-30780;233.9;;;;;;;;;;;;;;;;
;atl-31871;22540.0;;;;;;;;;;;;;;;;
;atl-31957;5.09;;;;;;;;;;;;;;;;
;atl-33277;409.5;;;;;;;;;;;;;;;;
;atl-33377;135.0;;;;;;;;;;;;;;;;
;atl-33390;3.56;;;;;;;;;;;;;;;;
;atl-33446;1442.0;;;;;;;;;;;;;;;;
;atl-33471;245.7;;;;;;;;;;;;;;;;
;atl-33472;327.6;;;;;;;;;;;;;;;;
;atl-33473;286.3;;;;;;;;;;;;;;;;
;atl-33474;409.5;;;;;;;;;;;;;;;;
;atl-33545;204.4;;;;;;;;;;;;;;;;
;atl-33546;204.4;;;;;;;;;;;;;;;;
;atl-33806;5403.3;;;;;;;;;;;;;;;;
;atl-33963;21775.6;;;;;;;;;;;;;;;;
;atl-34153;8.77;;;;;;;;;;;;;;;;
;atl-34156;204.4;;;;;;;;;;;;;;;;
;atl-34326;392.7;;;;;;;;;;;;;;;;
;atl-34327;286.3;;;;;;;;;;;;;;;;
;atl-34329;245.7;;;;;;;;;;;;;;;;
;atl-34359;1372.0;;;;;;;;;;;;;;;;
;atl-34585;7777.7;;;;;;;;;;;;;;;;
;atl-34605;7822.5;;;;;;;;;;;;;;;;
;atl-34899;409.5;;;;;;;;;;;;;;;;
;atl-35037;3500.0;;;;;;;;;;;;;;;;
;atl-35038;7777.7;;;;;;;;;;;;;;;;
;atl-35040;11461.1;;;;;;;;;;;;;;;;
;atl-35041;3684.8;;;;;;;;;;;;;;;;
;atl-35042;3438.4;;;;;;;;;;;;;;;;
;atl-35068;28734.3;;;;;;;;;;;;;;;;
;atl-35110;1067.5;;;;;;;;;;;;;;;;
;atl-35111;5689.6;;;;;;;;;;;;;;;;
;atl-35112;5961.2;;;;;;;;;;;;;;;;
;atl-35113;4991.0;;;;;;;;;;;;;;;;
;atl-35114;4373.6;;;;;;;;;;;;;;;;
;atl-35146;15601.6;;;;;;;;;;;;;;;;
;atl-35248;17880.0;;;;;;;;;;;;;;;;
;atl-35261;16539.6;;;;;;;;;;;;;;;;
;atl-35263;12649.7;;;;;;;;;;;;;;;;
;atl-35274;2450.0;;;;;;;;;;;;;;;;
;atl-35339;327.6;;;;;;;;;;;;;;;;
;atl-35354;10999.8;;;;;;;;;;;;;;;;
;atl-35638;3111.5;;;;;;;;;;;;;;;;
;atl-35755;322.0;;;;;;;;;;;;;;;;
;atl-35756;289.8;;;;;;;;;;;;;;;;
;atl-35922;98.0;;;;;;;;;;;;;;;;
;atl-35923;80.5;;;;;;;;;;;;;;;;
;atl-35924;327.6;;;;;;;;;;;;;;;;
;atl-35994;245.7;;;;;;;;;;;;;;;;
;atl-36051;11405.8;;;;;;;;;;;;;;;;
;atl-36280;4888.8;;;;;;;;;;;;;;;;
;atl-3650;270.2;;;;;;;;;;;;;;;;
;atl-36520;5702.9;;;;;;;;;;;;;;;;
;atl-36524;2443.7;;;;;;;;;;;;;;;;
;atl-3653;1064.0;;;;;;;;;;;;;;;;
;atl-36580;0.41;;;;;;;;;;;;;;;;
;atl-36605;6549.2;;;;;;;;;;;;;;;;
;atl-36648;22103.2;;;;;;;;;;;;;;;;
;atl-36667;347.8;;;;;;;;;;;;;;;;
;atl-36787;40.6;;;;;;;;;;;;;;;;
;atl-36935;122.5;;;;;;;;;;;;;;;;
;atl-37071;13999.3;;;;;;;;;;;;;;;;
;atl-37107;11300.8;;;;;;;;;;;;;;;;
;atl-37173;13916.7;;;;;;;;;;;;;;;;
;atl-37235;14805.7;;;;;;;;;;;;;;;;
;atl-37391;5.5;;;;;;;;;;;;;;;;
;atl-37498;18.3;;;;;;;;;;;;;;;;
;atl-37520;2410.1;;;;;;;;;;;;;;;;
;atl-37528;9823.1;;;;;;;;;;;;;;;;
;atl-37529;3192.7;;;;;;;;;;;;;;;;
;atl-37566;18.3;;;;;;;;;;;;;;;;
;atl-37598;1473.5;;;;;;;;;;;;;;;;
;atl-37859;3421.6;;;;;;;;;;;;;;;;
;atl-37866;6650.0;;;;;;;;;;;;;;;;
;atl-37867;12600.0;;;;;;;;;;;;;;;;
;atl-37868;17850.0;;;;;;;;;;;;;;;;
;atl-37869;2450.0;;;;;;;;;;;;;;;;
;atl-37870;3850.0;;;;;;;;;;;;;;;;
;atl-37871;5950.0;;;;;;;;;;;;;;;;
;atl-37906;3450.0;;;;;;;;;;;;;;;;
;atl-37910;8650.0;;;;;;;;;;;;;;;;
;atl-37913;15050.0;;;;;;;;;;;;;;;;
;atl-37941;11000.0;;;;;;;;;;;;;;;;
;atl-37942;17450.0;;;;;;;;;;;;;;;;
;atl-37956;23550.0;;;;;;;;;;;;;;;;
;atl-38075;15155.0;;;;;;;;;;;;;;;;
;atl-38084;5075.7;;;;;;;;;;;;;;;;
;atl-38233;1964.9;;;;;;;;;;;;;;;;
;atl-38234;6221.6;;;;;;;;;;;;;;;;
;atl-38249;300.3;;;;;;;;;;;;;;;;
;atl-38286;1.52;;;;;;;;;;;;;;;;
;atl-38368;16.1;;;;;;;;;;;;;;;;
;atl-38512;3859.8;;;;;;;;;;;;;;;;
;atl-38540;1466.5;;;;;;;;;;;;;;;;
;atl-38576;81.9;;;;;;;;;;;;;;;;
;atl-38660;2488.5;;;;;;;;;;;;;;;;
;atl-38700;18953.9;;;;;;;;;;;;;;;;
;atl-38896;32.9;;;;;;;;;;;;;;;;
;atl-39039;4911.9;;;;;;;;;;;;;;;;
;atl-39041;32.9;;;;;;;;;;;;;;;;
;atl-39042;32.9;;;;;;;;;;;;;;;;
;atl-39043;0.41;;;;;;;;;;;;;;;;
;atl-39077;7600.0;;;;;;;;;;;;;;;;
;atl-39141;3177.3;;;;;;;;;;;;;;;;
;atl-39142;213.56;;;;;;;;;;;;;;;;
;atl-39152;990.5;;;;;;;;;;;;;;;;
;atl-39161;29330.7;;;;;;;;;;;;;;;;
;atl-39322;7777.7;;;;;;;;;;;;;;;;
;atl-39340;108.0;;;;;;;;;;;;;;;;
;atl-39375;19320.0;;;;;;;;;;;;;;;;
;atl-39454;34304.9;;;;;;;;;;;;;;;;
;atl-39481;3750.0;;;;;;;;;;;;;;;;
;atl-39567;18419.8;;;;;;;;;;;;;;;;
;atl-39569;10887.8;;;;;;;;;;;;;;;;
;atl-39798;2022.3;;;;;;;;;;;;;;;;
;atl-39932;177.76;;;;;;;;;;;;;;;;
;atl-39935;1866.9;;;;;;;;;;;;;;;;
;atl-39936;1673.0;;;;;;;;;;;;;;;;
;atl-39966;23380.0;;;;;;;;;;;;;;;;
;atl-40005;643.3;;;;;;;;;;;;;;;;
;atl-40006;6111.0;;;;;;;;;;;;;;;;
;atl-40007;933.1;;;;;;;;;;;;;;;;
;atl-40008;824.6;;;;;;;;;;;;;;;;
;atl-40009;2627.8;;;;;;;;;;;;;;;;
;atl-40039;3216.5;;;;;;;;;;;;;;;;
;atl-40040;1466.5;;;;;;;;;;;;;;;;
;atl-40041;18.86;;;;;;;;;;;;;;;;
;atl-40042;24.21;;;;;;;;;;;;;;;;
;atl-40043;3216.5;;;;;;;;;;;;;;;;
;atl-40044;3992.8;;;;;;;;;;;;;;;;
;atl-40045;3070.2;;;;;;;;;;;;;;;;
;atl-40048;385.7;;;;;;;;;;;;;;;;
;atl-40050;385.7;;;;;;;;;;;;;;;;
;atl-40051;1771.0;;;;;;;;;;;;;;;;
;atl-40052;856.8;;;;;;;;;;;;;;;;
;atl-40107;347.8;;;;;;;;;;;;;;;;
;atl-40393;179.2;;;;;;;;;;;;;;;;
;atl-40591;4643.8;;;;;;;;;;;;;;;;
;atl-40596;327.6;;;;;;;;;;;;;;;;
;atl-40597;1121.4;;;;;;;;;;;;;;;;
;atl-40598;1710.8;;;;;;;;;;;;;;;;
;atl-40599;1792.0;;;;;;;;;;;;;;;;
;atl-40600;1801.1;;;;;;;;;;;;;;;;
;atl-40601;1710.8;;;;;;;;;;;;;;;;
;atl-40620;5975.2;;;;;;;;;;;;;;;;
;atl-40622;3847.9;;;;;;;;;;;;;;;;
;atl-40634;319.9;;;;;;;;;;;;;;;;
;atl-40773;65.8;;;;;;;;;;;;;;;;
;atl-40848;4888.8;;;;;;;;;;;;;;;;
;atl-41014;155.4;;;;;;;;;;;;;;;;
;atl-41169;2250.0;;;;;;;;;;;;;;;;
;atl-41246;4748.1;;;;;;;;;;;;;;;;
;atl-41247;23107.7;;;;;;;;;;;;;;;;
;atl-41310;12.2;;;;;;;;;;;;;;;;
;atl-41312;1.52;;;;;;;;;;;;;;;;
;atl-41315;40.6;;;;;;;;;;;;;;;;
;atl-41317;40.6;;;;;;;;;;;;;;;;
;atl-41342;9.16;;;;;;;;;;;;;;;;
;atl-41345;1.52;;;;;;;;;;;;;;;;
;atl-41457;514.5;;;;;;;;;;;;;;;;
;atl-41468;409.5;;;;;;;;;;;;;;;;
;atl-41490;6139.7;;;;;;;;;;;;;;;;
;atl-41491;334.6;;;;;;;;;;;;;;;;
;atl-41500;1719.2;;;;;;;;;;;;;;;;
;atl-41501;163.1;;;;;;;;;;;;;;;;
;atl-41527;737.1;;;;;;;;;;;;;;;;
;atl-41528;772.8;;;;;;;;;;;;;;;;
;atl-41548;9776.9;;;;;;;;;;;;;;;;
;atl-41553;7777.7;;;;;;;;;;;;;;;;
;atl-41554;8187.2;;;;;;;;;;;;;;;;
;atl-41555;1276.8;;;;;;;;;;;;;;;;
;atl-41556;505.4;;;;;;;;;;;;;;;;
;atl-41557;3684.8;;;;;;;;;;;;;;;;
;atl-41558;3684.8;;;;;;;;;;;;;;;;
;atl-41570;817.6;;;;;;;;;;;;;;;;
;atl-41617;2210.6;;;;;;;;;;;;;;;;
;atl-41661;2413.6;;;;;;;;;;;;;;;;
;atl-41662;3033.1;;;;;;;;;;;;;;;;
;atl-41663;73.5;;;;;;;;;;;;;;;;
;atl-41688;1400.0;;;;;;;;;;;;;;;;
;atl-41816;2210.6;;;;;;;;;;;;;;;;
;atl-41817;16373.0;;;;;;;;;;;;;;;;
;atl-41818;15008.7;;;;;;;;;;;;;;;;
;atl-42057;1029.0;;;;;;;;;;;;;;;;
;atl-42069;122.5;;;;;;;;;;;;;;;;
;atl-42122;810.6;;;;;;;;;;;;;;;;
;atl-42123;810.6;;;;;;;;;;;;;;;;
;atl-42161;364.36;;;;;;;;;;;;;;;;
;atl-42199;655.2;;;;;;;;;;;;;;;;
;atl-42201;17409.7;;;;;;;;;;;;;;;;
;atl-42242;2455.6;;;;;;;;;;;;;;;;
;atl-42266;7547.4;;;;;;;;;;;;;;;;
;atl-42653;4666.9;;;;;;;;;;;;;;;;
;atl-42731;2410.1;;;;;;;;;;;;;;;;
;atl-42760;2.77;;;;;;;;;;;;;;;;
;atl-42761;22103.2;;;;;;;;;;;;;;;;
;atl-42763;2947.0;;;;;;;;;;;;;;;;
;atl-42765;3177.3;;;;;;;;;;;;;;;;
;atl-42772;12677.0;;;;;;;;;;;;;;;;
;atl-42782;5232.5;;;;;;;;;;;;;;;;
;atl-42789;385.7;;;;;;;;;;;;;;;;
;atl-42840;2.3;;;;;;;;;;;;;;;;
;atl-43104;266.0;;;;;;;;;;;;;;;;
;atl-43105;270.2;;;;;;;;;;;;;;;;
;atl-43130;9332.4;;;;;;;;;;;;;;;;
;atl-43184;72.0;;;;;;;;;;;;;;;;
;atl-43185;76.0;;;;;;;;;;;;;;;;
;atl-43186;38.0;;;;;;;;;;;;;;;;
;atl-43187;38.0;;;;;;;;;;;;;;;;
;atl-43230;6.1;;;;;;;;;;;;;;;;
;atl-43281;3192.7;;;;;;;;;;;;;;;;
;atl-43295;217.7;;;;;;;;;;;;;;;;
;atl-43341;111.3;;;;;;;;;;;;;;;;
;atl-43342;111.3;;;;;;;;;;;;;;;;
;atl-43343;733.6;;;;;;;;;;;;;;;;
;atl-43492;8268.4;;;;;;;;;;;;;;;;
;atl-43495;257.6;;;;;;;;;;;;;;;;
;atl-43762;12.2;;;;;;;;;;;;;;;;
;atl-43817;9776.9;;;;;;;;;;;;;;;;
;atl-43939;1892.1;;;;;;;;;;;;;;;;
;atl-43961;4256.7;;;;;;;;;;;;;;;;
;atl-43986;515.9;;;;;;;;;;;;;;;;
;atl-43987;466.9;;;;;;;;;;;;;;;;
;atl-43998;1801.8;;;;;;;;;;;;;;;;
;atl-44254;6139.7;;;;;;;;;;;;;;;;
;atl-44270;1330.7;;;;;;;;;;;;;;;;
;atl-44369;11270.0;;;;;;;;;;;;;;;;
;atl-44385;112.7;;;;;;;;;;;;;;;;
;atl-44396;7.02;;;;;;;;;;;;;;;;
;atl-44419;325.5;;;;;;;;;;;;;;;;
;atl-44434;859.6;;;;;;;;;;;;;;;;
;atl-44439;3684.8;;;;;;;;;;;;;;;;
;atl-44728;352.1;;;;;;;;;;;;;;;;
;atl-44740;491.4;;;;;;;;;;;;;;;;
;atl-44741;2363.2;;;;;;;;;;;;;;;;
;atl-44743;23908.5;;;;;;;;;;;;;;;;
;atl-44744;7777.7;;;;;;;;;;;;;;;;
;atl-44745;10010.0;;;;;;;;;;;;;;;;
;atl-44747;343.0;;;;;;;;;;;;;;;;
;atl-44750;2566.2;;;;;;;;;;;;;;;;
;atl-44753;261.8;;;;;;;;;;;;;;;;
;atl-44754;2566.2;;;;;;;;;;;;;;;;
;atl-44805;245.7;;;;;;;;;;;;;;;;
;atl-44837;337.4;;;;;;;;;;;;;;;;
;atl-44838;379.4;;;;;;;;;;;;;;;;
;atl-44862;21.0;;;;;;;;;;;;;;;;
;atl-45027;210.7;;;;;;;;;;;;;;;;
;atl-45275;2800.0;;;;;;;;;;;;;;;;
;atl-45319;737.1;;;;;;;;;;;;;;;;
;atl-4536;4748.1;;;;;;;;;;;;;;;;
;atl-45365;1458.1;;;;;;;;;;;;;;;;
;atl-4542;11587.1;;;;;;;;;;;;;;;;
;atl-45464;2455.6;;;;;;;;;;;;;;;;
;atl-45480;7000.0;;;;;;;;;;;;;;;;
;atl-45481;3500.0;;;;;;;;;;;;;;;;
;atl-45505;29330.7;;;;;;;;;;;;;;;;
;atl-45510;6192.9;;;;;;;;;;;;;;;;
;atl-45540;468.3;;;;;;;;;;;;;;;;
;atl-45607;2100.0;;;;;;;;;;;;;;;;
;atl-4561;711.9;;;;;;;;;;;;;;;;
;atl-45620;325.5;;;;;;;;;;;;;;;;
;atl-45751;269.5;;;;;;;;;;;;;;;;
;atl-45761;282.1;;;;;;;;;;;;;;;;
;atl-4581;896.0;;;;;;;;;;;;;;;;
;atl-4582;970.2;;;;;;;;;;;;;;;;
;atl-45856;402.5;;;;;;;;;;;;;;;;
;atl-45918;4319.0;;;;;;;;;;;;;;;;
;atl-45922;3684.8;;;;;;;;;;;;;;;;
;atl-45941;32848.2;;;;;;;;;;;;;;;;
;atl-46012;1801.8;;;;;;;;;;;;;;;;
;atl-46175;2210.6;;;;;;;;;;;;;;;;
;atl-46282;506.1;;;;;;;;;;;;;;;;
;atl-46283;429.1;;;;;;;;;;;;;;;;
;atl-46292;2947.0;;;;;;;;;;;;;;;;
;atl-46295;1466.5;;;;;;;;;;;;;;;;
;atl-46296;1466.5;;;;;;;;;;;;;;;;
;atl-46424;5443.2;;;;;;;;;;;;;;;;
;atl-46477;26000.0;;;;;;;;;;;;;;;;
;atl-46577;334.6;;;;;;;;;;;;;;;;
;atl-46623;35162.4;;;;;;;;;;;;;;;;
;atl-46659;3360.0;;;;;;;;;;;;;;;;
;atl-46729;8171.8;;;;;;;;;;;;;;;;
;atl-46889;300.3;;;;;;;;;;;;;;;;
;atl-46900;2445.8;;;;;;;;;;;;;;;;
;atl-46946;737.1;;;;;;;;;;;;;;;;
;atl-46947;737.1;;;;;;;;;;;;;;;;
;atl-46949;8187.2;;;;;;;;;;;;;;;;
;atl-46980;184.0;;;;;;;;;;;;;;;;
;atl-47074;126.7;;;;;;;;;;;;;;;;
;atl-47075;457.1;;;;;;;;;;;;;;;;
;atl-47082;5250.0;;;;;;;;;;;;;;;;
;atl-47105;7758.8;;;;;;;;;;;;;;;;
;atl-47181;8650.0;;;;;;;;;;;;;;;;
;atl-47196;1227.8;;;;;;;;;;;;;;;;
;atl-47250;514.5;;;;;;;;;;;;;;;;
;atl-47251;702.1;;;;;;;;;;;;;;;;
;atl-47252;387.1;;;;;;;;;;;;;;;;
;atl-47253;308.0;;;;;;;;;;;;;;;;
;atl-47255;275.1;;;;;;;;;;;;;;;;
;atl-47256;362.6;;;;;;;;;;;;;;;;
;atl-47257;3.83;;;;;;;;;;;;;;;;
;atl-47258;4.5;;;;;;;;;;;;;;;;
;atl-47259;362.6;;;;;;;;;;;;;;;;
;atl-47273;772.8;;;;;;;;;;;;;;;;
;atl-47354;15550.0;;;;;;;;;;;;;;;;
;atl-47356;737.1;;;;;;;;;;;;;;;;
;atl-47374;3929.8;;;;;;;;;;;;;;;;
;atl-47379;12.0;;;;;;;;;;;;;;;;
;atl-47381;1711.5;;;;;;;;;;;;;;;;
